video_number,video_url,author,comment,likes,published_time
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@islaary2826,"Step 1 : naikkan gaji guru & honorer = 500%. 
Step 2: galakkan seminar, kursus lebih sering utk pendidik. Agar mrk mengerti pedagogi.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@AanArdiansyah-e9q,"Di sekolah juga prof, apalagi di pedalaman jangankan pelajaran teori dihubungkan dengan manfaatnya di dunia nyata. Pelajaran praktek pun diteorikan. Banyangkan pelajaran tik. Hanya dengan mencatat. Bahasa inggris hanya dengan pr dkk.",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@Bapakmamit-jt2wv,"kalau org pinternya sungguhan mendalam jelas dan mudah dicerna, beda dg org yg pinternya kaleng2. sombongnya aja yg muncul.",2,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@nitagutoyo,GURU ❤,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@GolaGopala,"Begitu tanya kacamata, udh ga minta lanjut dengerin. Puluhan podcast, interview, semua pertanyaannya template.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@KotaTengah-z6n,"Kalau bisa, utk buat contoh jadikan sebuah sekolah yg mana masih sangat rendah kwalitasnya baik guru dan siswanya yg sangat rendah minat belajarnya, berada didaerah pedalaman dijadikan sekolah tersebut  sebagai contoh, bg mn sekolah tersebut dibina secara komperhensif baik guru dan siswanya, sehingga bisa menjadi sekolah yg sangat berkwalitas  tinggi, kalau berhasil bisa dijadikan contoh oleh sekolah yg lain, dan dapat dijadikan model tingkat nasional, disinilah para pembuat teori dan kebijakan mencurahkan isi pikirannya utk menerapkan teori2nya dilapangan, juga utk memupuskan teori bahwa IQ anak indonesia hanya 80",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@KotaTengah-z6n,"Guru disuruh ngajar dgn baik, dgn teori yg sangat banyak sekali, tapi yg membuat teori itu TDK memberi contoh seperti apa ngajar yg baik dan supaya dapat ditiru oleh guru2 yg lain, tapi kenyataannya diberi guru dgn teori yg banyak tanpa ada contoh yg diinginkan oleh pembuat kebijakan",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@KotaTengah-z6n,"Bisa penelitian itu dilakukan tapi tak terlepas dari dana, pakailah dana yg 300 T, yg dikorupsi itu utk penelitian, sehingga indonesia bisa maju",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@MrNangin-c1t,"Saya tidak tidak takut dengan AI Masuk ke Republik Indonesia Asal kita mau Belajar sungguh2 pasti teknologi AI itu bisa kita kendalikan , saya sarjana Teknik Lulusan Universitas Swasta ( S1 ) dari kotamadya Medan dan saya Magister Teknik Lulusan Universitas Swasta dari kotamadya  Medan, saya sampaikan kepada Mahasiswa2 dan Mahasiswi2 jangan takut dengan Teknologi AI Masuk ke Republik Indonesia, Asal kita mau belajar dengan serius Anak2 ku di seluruh Republik Indonesia, tolong di baca tulisan saya ini Anak2 ku di seluruh Republik Indonesia, Hormat saya = Hernando Panjaitan.",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@MashabiMNoorRitonga,"Ada plus minus
Tapi bahaya memang jika AI dipakai tanpa analisis.
Apalagi hukuman.
ini bisa merugikan banyak pihak.

saya sendiri akhir2 ini sering menggunakan data AU",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@silvinatuti83,"WOW..KEREN PROF STELLA...❤❤TOLONG REVISI MODEL LEMBAGA ATAUPUN PENDIDIKAN DI INDONESIA,PSIKOTEST...TES IQ...DITIADAKAN SAJA KRN BAHAYA SEKALI U PSIKIS ANAK ,MERASA KECERDASANNYA HNY STAG DI ANGKA...!!! PDHL GK VALID U TOLOK UKUR KECERDASAN ANAK!! NAH...SPT SKRG SEKOLAH2 SDH MENIADAKAN MODEL RANKING..KRN SETIAP ANAK PNY KECERDASAN DI BIDANG MASING2 ADA YG CERDAS MTK,BAHASA,IPS,IPA,SENI RUPA,SENI TARI,VOKAL DLL.....❤❤❤❤MONGGO MENUJU KE INDONESIA EMAS,NKRI ❤❤❤❤",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@odiksunardi5660,👍,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@kanisiusgani3260,Guru tak usa di beri peng hargaan  tak ada gunanya yang sangat berguna penghargaan harus di berikan kepada koruptor  😂😂😂  contoh  ada pembela hukuman diringankan remisi terus menerus  bebas bersarat pada hal kasus rorupsinya benar2 ada.,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@baharodon4191,Pembentukan kedisiplinan anak di berbagai hal terutama kedisiplinan waktu adalah suatu kunci utama yang paling menentukan bagi kesuksesan didunia pendidikan bila perlu anak didik itu diajarkan sistem pendidikan militer agar mereka ulet dalam menyerap semua kedisiplinan ilmu dan kreativitas.,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@bungasugiarta2187,masyaAllah pembahasannya daging bgt! semakin ngefans sama wakil menteri kita ini🥹🤍,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@caraka8151,"Satryo Out, Naikin Bu Stella!",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@azkazahwa5051,malah review kacamata kie 😭😩,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@taufiq_rafkaa,Pemerintah Menyusun Kebijakan dan Program Pemberantasan Judi Online untuk Masyarakat,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@irianton4729,"Kalau korupsi masih merajalela, sampai kapanpun nggk akan maju. Karena pikirannya berorientasi duet. Duet bisa mengatur segalanya. 
Ini lah problema di negeri ini.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@harliapenasuara4669,"Menulis dan berkomunikasi merupakan poin penting yang harus menjadi perhatian bersama.
Mari dukung pendidikan Indonesia",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@FAAZ.Property,"Bener banget... Otak itu berkembang.. Tidak ada kata fix.. Yang terlihat pintar itu karena mereka belajar dan rajin... Bukan berarti yg lain tidak pintar..
Mindset yg perlu kita rubah... Bener banget yg di bilang oleh Prof ini... Kenapa jadi Wakil Mentri Pendidikan.. Harusnya menjadi Mentri Pendidikan..",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@maroloanbaringbing1088,Ada baiknya CSR dari BI dan BUMN serta Perusahaan Swasta dimanfaatkan untuk mendukung penelitian.,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@cristinadamaiyantisimbolon227,"setuju bgt sama pernyataan prof. stella, Indonesia sangat kurang dalam pendanaan dan peluang dari para scientists, peluang kerja utk para scientists juga sangat sangat terbatas di Indonesia",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@mariajona482,Guru2 & dosen2 sudah diincar oleh HTI sejak 1980an! 😬😬😬,0,1 tahun yang lalu (diedit)
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@galaxy8168,JANGAN TAKUT KALAH AMA AI WONG KITA PUN SEKARANG UDAH KALAH AMA KALKULTOR YA NGAK MASALAH PISS...,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@ArsyadAli-t2s,Rata rata sekedar Bu,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@bejowijoyo2418,"salam hormat buat Prof. Stella, kami mengagumi dan ngefan pada beliau.",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@jackost-oy5ll,"Makanya warga konoha, gunakanlah buat terobosan ide kreatif. Dan hasil kreatifitasnya tidak perlu go publik, yg penting bisa digunakan dikehidupan sehari² atau tetangga. Negara lain bisa maju karena didukung dgn pola mindset warganya, lain dengan negara konoha. Tidak ke yg berbau ilmu kebal²an sajamlah, ilmu mendatangkan uang secara instanlah, mempercayai dukunlah, dst.. Salah satu kebiasaan warga konoha yg susah diajak ke jalan yg waras adalah mempercayai dukun = otak dungu = iq rendah. Mulai sekarang, sadarlah sebelum terlambat. Buat deterjen yg membaca ini, tak perlu kepanasan emosi . Baca secara perlahan, seksama dan teliti.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@karikato26,"GBU Bu Prof, derajat tertinggi manusia di dunia adalah yang bermanfaat untuk manusia lainya dalam kebaikan, semoga diistiqomahkan 🫡✨️",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@afkemekot1733,Dan Tambahan harus Banyak Kolaborasi Antar Sesama Dan Jang Saling membedakan dan Saling Merendahkan,1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@afkemekot1733,Dan Tambahan harus Banyak Kolaborasi Antar Sesama Dan Jang Saling membedakan dan Saling Merendahkan,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@afkemekot1733,Menurut Sy Menanggapi Kecerdasan Indonesia Thu Sangat Bagus Kenapa Di Katakan Atau Dalam Penelitian Di Katakan Minim Dalam Hal Ini Sy Melihat Bahwa Ekonomi Di Indonesia Terkhusus untuk Suplay Nutrisi Dan Vit untuk Ke Anak2 Masih Kurang Juga Masih Ada Keegoisan  antar Sesama Manusia,1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@afkemekot1733,Menurut Sy Menanggapi Kecerdasan Indonesia Thu Sangat Bagus Kenapa Di Katakan Atau Dalam Penelitian Di Katakan Minim Dalam Hal Ini Sy Melihat Bahwa Ekonomi Di Indonesia Terkhusus untuk Suplay Nutrisi Dan Vit untuk Ke Anak2 Masih Kurang Juga Masih Ada Keegoisan  antar Sesama Manusia,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@ariframadhan9771,menurut gua kok suara prof ini mirip suara google,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@harrysetiawan4431,Terima kasih ilmunya prof. Stella,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@DanishSiera,"YG SERING NGOMONG IQ ANAK INDONESIA DIBAWAH 80 ITU ROCKY GERUNG, EMOSILAH KPD PEMERINTAH YG SANGAT BURUK MEMBERIKAN PENDIDIKAN DAN KUALITAS PENGAJAR BUKAN KPD ORG YG MEMBICARAKAN, DIBICARAKAN SPY PEMERINTAH SADAR, GAK USAH MALU TP BENAHI.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@juanbotha8009,"semua pernyataannya berdasarkan data dan penelitian, she is a really smart woman",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@harrysetiawan4431,Tugas prof. Stella berat semoga setidaknya meletakkan pondasi minimal,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@sukomochanel9582,Semoga koruptor di Indonesia dihukum seberat-beratnya,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@davidtomianggara2844,satu2nya acara tv yang masih aku suka dari dulu sampai sekarang cuman kick andy 👍,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@ErynniaDewiHernawan,Syg sekali ketua menterinya sempat bermasalah 😢 padahal wakilnya luar biasa,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@lbhdppppmi2106,bahasa indonesianya bu prof ini makin lancar dan makin jelas... beda wkatu pertama kali tiba di indonesia,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@user-fv2mc4wm4f,Entah knp haru dan bangga tiap mendengar paparan dari prof stella... ilmu dan analis nya bukan kaleng2.. salut,4,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@simongiawa9748,Sy suka dan salut dgn penjelasan Prof.Stella membuka pemikiran kita beda dgn RG yg banyak bicara yg ujungnya gak jelas...😂,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@Cielos_Claros,"Seorang wamen, diwawancarai bawa buku tulis dan pulpen
Keren keren 🙏🙏",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@ahmadkurnain2599,Tindak lanjut nya saja Prof….,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@ahmadkurnain2599,Cerita narasumber aja …. Lalu apa tugas dan tikdaklanjutmya bu Wakil Risteknis….,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@Nurkholilah-yt4lw,47.20 kami sangat berharap besar kepada ibu untuk para anak didik Indonesia semoga lebih maju,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@junaidisaputra3647,Terimakasih ilmunya prof stella gampang dicermati.....😊,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@prasetyawijaya5747,"Buku di pangkuan dan pulpen di tangan kanan. Bagaimana mbak Stella menulis di bukunya? Fotoin dong satu lembar aja, bentuk  coretan di buku mbak Stella.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@sriastutiningsih1690,"Tayangan menarik,menambah wawasan,persiapkan masa depan Indonesia yg lebih wow.",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@yosmarwungow8310,"Pembahasan ini menarik, saya pernah baca judul buku ""Pembelajaran abad 21"" penulisnya Yuval Noah Harari menjelaskan soal tantangan AI soal otomatisasi pekerjaan manusia, artinya akan ada kesenjangan sosial, data privasi yang tidak aman dan perubahan budaya.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@fayrafairy,"55:46 Kalau seperti ini, bukannya sudah ada eventnya ya, kayak PKM (Program Kreativitas Mahasiswa)? Tapi sptnya blm banyak kerja sama lebih lanjut dgn industri, jadi, habis menang, ya udah gitu aja.",0,1 tahun yang lalu (diedit)
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@mamahanachannel9764,"Di Indonesia Universitas apa sekarang jurusanya jadi apa..bgtu prof ...
Semoga bisa berubah baik dan positif setelah prof Kristi hadir jadi wamen",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@bintangarvan6241,sehat2 yaa prof Stella,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@AmelSulastria-u8e,perlu ketemu langsunk bang rocky,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@BomaBondan,Ok. Kayaknya ibu ini bagus kalo jadi Mentri pendidikan. Semoga Allah berikan hidayah pada ibu ini.,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@fahmimisuwari1888,Bismillahirrahmanirrahim guru 2025,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@ahmadillah2064,"jadi semangat dengarnya karen prof

 semua berbicara dengan data penelitian",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@agussalim-fl1hw,"Ini org tulus....
Bukan politikus",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@chelvierith,"prof stella lupa, dulu manusia juga pernah bilang komputer ga akan menang lawan manusian dalam hal catur, sampe dibuat deep blue ngalahin kasparov",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@faisal-April,"Prof stella kereen,,",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@TEBE02,"Luar biasa penjelasan ibu cristty ini,sangat masuk di akal",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@kebonkelapakelapa,ok,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@JokoChristian,"Bang Andy, orang tua cemas anak-anak ngak diajarkan carlitung karena ""kenyataaan lapangan"" mau masuk SD dah harus bisa baca, tapi resminya di tk dan paud ngak boleh ngajar carlitung.
nah ini yang buat aturan pendidikan dasar perlu diajak diskusi di kickandy",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@BB-ls7rh,NEGARA INI SENGAJA MEMISKINKAN DAN MEMBODOHKAN ANAK ANAK INDONESIA. 😂,1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@keizokhansabrotherandsiste5860,"Memang benar, bukan anak-anak yg bodoh, tapi tenaga pengajarnya yg tidak berbakat. 
Dulu saya SMA kls 1. Ada guru MTK yg sangat pintar mengajar, sampai 1 kelas nilai MTK nya rata2 100. Kedatangan jam pelajaran MTK ditunggu2 karena seru. Tp akhirnya guru saya itu pindah ke Singapore karena dia ditawarkan tempat tinggal dan gaji 5 kali lipat disana.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@SuyonoPar,"Klo Wamen ini menggantikan Menteri Arogan itu,Indonesia akan mengalami banyak perubahan,khususnya akan banyak generasi penerus yg intelektual,hingga berguna bagi Bangsa&Negara.Di jamin,Menteri Arogan itu tdk akan bnyk bermanfaat bagi Bangsa&Negara,kecuali hny bermanfaat bagi Keluarganya saja",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@sweet45012,"Mestinya yg jadi WANPRES..spt ini profilnya,,cerdas,,memberi motivasi bagi  bangsa ini",1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@syukronfamily,pecat prof satrio n jadikan prof stela jdi menteri,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@DinamikaKaryaAdicita,"Quote of the day: waktu kita terbatas, maksimalkan berinteraksi dan mengolah komunikasi dengan manusia dan tuhan .",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@adampriohandono4664,Man behind the Gun .. Brain behind the  AI,1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@virlianavalent,Berdaging banget kontennya😭🙏🏻,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@hannahpoet2630,Sampe merinding dengar Prof. Stella bicara. Saya sampe serius bgt dengar talk show ini. Standing aplluase untuk Prof. Stella dan Bang Andi. 🎉🎉🎉🎉🎉,1,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@bensmarto253,"Luar biasa,, salut prof stela,, bahasa Indonesia sangat sederhana semua kalangan bisa cerna dengan baik",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@mutiarasantoso9090,Masya-ALLAh Terimakasih ibu ilmunya❤semoga Pendidik.an di Indonesia lebih berkualitas lgi.amin,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@djokoslamet3398,"manusia itu tetap unggul pak, malah justru teknologi ada karena manusia",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@ecomettcool5738,Vietnam negara yang melompat tinggi di negara tetangga padahal dulu sangat tertinggal sekarang luar biasa,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@bhhhbh_0901,Insightful,2,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@huta_huta,wait n see aja dulu sang wamen ini. saya pesimis sih sprt nya sama juga sprt prof2 sebelum2 nya.,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@huta_huta,"hidup untuk bertahan dan berkembang hanya utk periode tertentu. ai, calculator is tools utk lbh cepat.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@kakekmahirkarmo8507,"Musibah besar, bagi rakyat Indonesia punya wamen Profesor seperti ini.

Kalau Prof ini hidup di jaman perintis dan pejuangan kemerdekaan RI, bisa jadi Indonesia ga merdeka, karena belum apa² orang ini akan menolak berjuang, pesimis 95 ‰ rakyat bita hurup, ga berpendidikan, senjata ga punya, atau alat komunikasi ha ada.

Bahkan bisa jadi orang ini akan menghalang-halangi dan mengajak orang lain tidak berjuang.

Profesor ko menyebarkan/menanamkan sikap dan pikiran pesimistis  atau putus asa, bukannya menyebarkan/menanamkan sikap dan pikiran optimis.


Profesor konyol.",0,1 tahun yang lalu (diedit)
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@gmail.rahman,Alhamdulillah ❤,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@nathsdiary1343,"Ranking Pisa (11:40)kita sangat memprihatikan😢. Apakah guru2 kita pernah memikirkan itu? sewaktu saya jadi guru di Indonesia, hal itu saja tidak pernah disinggung dalam kurikulum dan evaluasi. Saya malah tau hal itu setelah hijrah jadi pendidik dinegara orang, dan sangat tertegun melihat bagaimana negara maju yang rangking Pisanya jauh diatas kita sudah kebakaran jenggot tau kalau nilai mereka turun. Negara kita yang dibawah mah santuy.",1,1 tahun yang lalu (diedit)
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@AlfaBeta-k8c,😴😴😴😴😴😴😴 ditunggu kebijakan nya bukan cuman muncul dipopcast2 ya bu 😅😅😅....,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@MARITAMCHANNEL,Setuju sekali,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@nurulhasanah8561,Dana untuk R&D semoga semakin tinggi dan meningkat,0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@sokhifulanam,"Yang membuat sedih adalah orang orang seperti Prof Stella ini, biasanya akan dikalahkan oleh birokrat birokrat busuk yang otaknya cuma pikirkan cuan sesaat. Harus ada yang 'melindungi' aset negara macam prof Stella ini kalau memang negara kita mau maju.",0,1 tahun yang lalu
4,https://www.youtube.com/watch?v=Glvgjr-gPUQ,@vallerylumintang7243,"Yaa, tantangan kita kedepan untuk mencapai Indonesia yang makmur adalah GURU

Ini jadi tantangan besar bagi Pemerintah untuk mendidik siswa dengan guru-guru yang berkualitas, tapi untuk mendapat guru yang berkualitas, pemerintah juga harus mampu memberikan ""penghargaan"" kepada guru-guru.

Semoga dengan di era Pak Prabowo ini Guru bisa lebih sejahtera🇲🇨🙏🏻",5,1 tahun yang lalu
